"","weight","age","voted","party","registered","method_vote"
"1788",0.218032876756508,33,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1789",0.169829693061121,52,"no","Democrat","Yes","Dontknow_skipped_notasked"
"1790",0.39915774971576,65,"yes","Democrat","Yes","Voted by mail or absentee"
"1791",0.937762266741673,22,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1792",0.343425653228257,37,"no","Republican","Yes","Dontknow_skipped_notasked"
"1793",1.23697951386172,39,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1794",0.551857246633178,42,"yes","Democrat","Yes","In person on election day"
"1795",1.29738502610502,24,"yes","Independent","Yes","In person on election day"
"1796",0.268372014915906,53,"yes","Democrat","Yes","In person on election day"
"1797",0.909451582379258,46,"yes","Republican","Yes","In person on election day"
"1798",0.430130277001221,62,"NAorMissing","NAorMissing","DontKnow","Dontknow_skipped_notasked"
"1799",1.22495167236136,85,"yes","Independent","Yes","In person on election day"
"1800",0.547672381239757,64,"yes","Democrat","Yes","In person on election day"
"1801",0.971772883569036,77,"yes","Republican","Yes","In person on election day"
"1802",0.480522562164584,54,"yes","Republican","Yes","In person on election day"
"1803",0.412823051564476,66,"no","Republican","Yes","Dontknow_skipped_notasked"
"1804",0.323560641529114,51,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1805",0.503417484903716,55,"yes","Democrat","Yes","Voted by mail or absentee"
"1806",1.0020997480281,70,"yes","Republican","Yes","In person on election day"
"1807",0.860227916218563,19,"NAorMissing","NAorMissing","No","Dontknow_skipped_notasked"
"1808",1.64727332356567,63,"yes","Republican","Yes","In person early"
"1809",0.962356425246752,36,"yes","Republican","Yes","In person on election day"
"1810",2.46009109407854,57,"yes","Democrat","Yes","In person on election day"
"1811",1.49861819901807,37,"yes","Republican","Yes","In person early"
"1812",0.986715955701083,51,"yes","Democrat","Yes","In person on election day"
"1813",0.285248812295941,62,"yes","Independent","Yes","In person on election day"
"1814",0.723142388500255,51,"yes","Independent","Yes","Voted by mail or absentee"
"1815",0.484039344275936,47,"yes","Republican","Yes","Voted by mail or absentee"
"1816",0.143808759188577,62,"no","Other","Yes","Dontknow_skipped_notasked"
"1817",0.853556277546747,51,"NAorMissing","Democrat","No","Dontknow_skipped_notasked"
"1818",0.47995005905391,24,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1819",0.497804323747199,65,"yes","Democrat","Yes","Voted by mail or absentee"
"1820",0.788132626849273,30,"yes","Democrat","Yes","In person on election day"
"1821",0.36686806893947,27,"yes","Democrat","Yes","In person on election day"
"1822",0.531235687844277,55,"yes","Democrat","Yes","In person on election day"
"1823",1.0445427645894,73,"yes","Democrat","Yes","Voted by mail or absentee"
"1824",0.274236568934587,50,"yes","Independent","Yes","In person on election day"
"1825",1.2841122432292,66,"NAorMissing","Republican","No","Dontknow_skipped_notasked"
"1826",2.06643319045265,38,"yes","Democrat","Yes","In person on election day"
"1827",0.250443853198362,70,"yes","Independent","Yes","Voted by mail or absentee"
"1828",1.22928508102456,59,"NAorMissing","Republican","No","Dontknow_skipped_notasked"
"1829",0.476309906204492,56,"yes","Independent","Yes","In person on election day"
"1830",0.375990286410008,54,"yes","Independent","Yes","Voted by mail or absentee"
"1831",0.765566670804563,35,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1832",0.434856873814425,60,"yes","Independent","Yes","In person early"
"1833",2.43362410523649,47,"no","Democrat","DontKnow","Dontknow_skipped_notasked"
"1834",0.445381902512236,58,"yes","Democrat","Yes","In person on election day"
"1835",0.66999409144906,62,"yes","Democrat","Yes","In person on election day"
"1836",0.840430509618347,50,"yes","Republican","Yes","In person on election day"
"1837",1.43366328804063,70,"yes","Democrat","Yes","Voted by mail or absentee"
"1838",0.331016651388007,66,"no","Democrat","Yes","Dontknow_skipped_notasked"
"1839",1.22988169449586,42,"NAorMissing","Democrat","No","Dontknow_skipped_notasked"
"1840",1.07956128195736,47,"yes","Republican","Yes","In person on election day"
"1841",0.204708500539635,35,"NAorMissing","Democrat","Yes","Dontknow_skipped_notasked"
"1842",0.230811137486527,54,"yes","Republican","Yes","In person on election day"
"1843",0.0758953267140952,41,"yes","Democrat","Yes","In person on election day"
"1844",3.6492261973335,37,"yes","Republican","Yes","In person on election day"
"1845",0.183084319731895,44,"yes","Independent","Yes","Voted by mail or absentee"
"1846",0.48700128726926,63,"yes","Democrat","Yes","In person on election day"
"1847",0.993931644733483,41,"yes","Democrat","Yes","In person on election day"
"1848",0.519881801378314,58,"yes","Republican","Yes","In person on election day"
"1849",0.742473849465686,56,"NAorMissing","Other","No","Dontknow_skipped_notasked"
"1850",1.40245995736094,70,"yes","Democrat","Yes","In person on election day"
"1851",0.36062295875736,28,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1852",0.735324859259634,35,"yes","Democrat","Yes","In person on election day"
"1853",0.35905168664962,37,"yes","Democrat","Yes","In person on election day"
"1854",1.47381343258549,25,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1855",0.429975675508186,50,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1856",0.582922843608933,21,"yes","Democrat","Yes","In person on election day"
"1857",0.78661501195847,62,"yes","Democrat","Yes","Voted by mail or absentee"
"1858",4.5201709236465,61,"NAorMissing","Independent","No","Dontknow_skipped_notasked"
"1859",0.457209292287699,34,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1860",0.438943624779905,27,"yes","Democrat","Yes","Voted by mail or absentee"
"1861",0.401568919029955,57,"yes","Democrat","Yes","In person on election day"
"1862",1.8995072227202,26,"yes","Democrat","Yes","Voted by mail or absentee"
"1863",0.575036986508346,60,"yes","Democrat","Yes","In person on election day"
"1864",0.974836880027397,21,"NAorMissing","NAorMissing","No","Dontknow_skipped_notasked"
"1865",0.750322886449399,60,"yes","Democrat","Yes","In person on election day"
"1866",0.117021753109091,39,"no","Independent","Yes","Dontknow_skipped_notasked"
"1867",1.23300112616858,35,"yes","Republican","Yes","In person on election day"
"1868",0.721145403855088,44,"yes","Democrat","Yes","In person on election day"
"1869",0.995283025137624,40,"yes","Independent","Yes","In person on election day"
"1870",3.76751154150225,49,"NAorMissing","Republican","No","Dontknow_skipped_notasked"
"1871",8.97212832656972,39,"yes","Independent","Yes","In person on election day"
"1872",0.551857246633178,31,"yes","Democrat","Yes","In person on election day"
"1873",3.09837261632431,20,"NAorMissing","NAorMissing","No","Dontknow_skipped_notasked"
"1874",1.04124061073096,60,"yes","Democrat","Yes","In person on election day"
"1875",9.16137103750951,80,"yes","Republican","Yes","Voted by mail or absentee"
"1876",1.01214963764657,64,"yes","Republican","Yes","In person on election day"
"1877",1.38915413865673,40,"NAorMissing","Other","No","Dontknow_skipped_notasked"
"1878",0.916009301501688,70,"yes","Independent","Yes","In person early"
"1879",0.734489826753289,80,"yes","Republican","Yes","In person on election day"
"1880",1.44956361377788,27,"yes","Republican","Yes","In person on election day"
"1881",0.398737767215603,44,"yes","Democrat","Yes","Voted by mail or absentee"
"1882",0.397253901794301,50,"yes","Democrat","Yes","In person on election day"
"1883",0.593080973596026,37,"yes","Independent","Yes","In person early"
"1884",1.98384884707361,55,"yes","Republican","Yes","Voted by mail or absentee"
"1885",1.22988169449586,42,"NAorMissing","Independent","No","Dontknow_skipped_notasked"
"1886",0.305589762190048,48,"yes","Independent","Yes","In person on election day"
"1887",2.24377750775504,61,"NAorMissing","Republican","No","Dontknow_skipped_notasked"
"1888",0.0913682488471282,33,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1889",0.290914448756864,37,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1890",0.0653584966083036,27,"yes","Independent","Yes","In person on election day"
"1891",1.4607315779828,64,"yes","Democrat","Yes","Voted by mail or absentee"
"1892",0.210079092015571,31,"yes","Democrat","Yes","In person on election day"
"1893",1.13248532199407,34,"yes","Republican","Yes","In person on election day"
"1894",0.89236127148199,67,"yes","Democrat","Yes","In person early"
"1895",0.873299581396546,33,"yes","Independent","Yes","In person on election day"
"1896",0.81481311524557,61,"no","Independent","No","Dontknow_skipped_notasked"
"1897",0.145208500844035,25,"no","Democrat","Yes","Dontknow_skipped_notasked"
"1898",1.02727486667032,22,"yes","Democrat","Yes","Voted by mail or absentee"
"1899",2.36917084279827,20,"yes","Democrat","Yes","In person on election day"
"1900",1.92516834279018,80,"yes","Republican","Yes","In person early"
"1901",0.186019587668084,28,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1902",1.10786789211085,83,"yes","Democrat","Yes","Voted by mail or absentee"
"1903",2.18116932711989,62,"NAorMissing","Other","No","Dontknow_skipped_notasked"
"1904",0.368221118876081,30,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1905",1.00761724816496,37,"NAorMissing","Other","No","Dontknow_skipped_notasked"
"1906",1.36437816088451,37,"yes","Republican","Yes","In person on election day"
"1907",0.151936151716383,49,"yes","Republican","Yes","In person on election day"
"1908",1.36948595830261,43,"yes","Republican","Yes","In person on election day"
"1909",0.741701806963729,32,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1910",1.36437816088451,39,"yes","Republican","Yes","In person on election day"
"1911",0.954069102227582,59,"yes","Republican","Yes","In person on election day"
"1912",1.23732037917838,74,"yes","Independent","Yes","In person on election day"
"1913",2.11317615161916,58,"NAorMissing","NAorMissing","No","Dontknow_skipped_notasked"
"1914",0.482201182972172,56,"yes","Democrat","Yes","In person on election day"
"1915",0.903027018535135,31,"yes","Independent","Yes","In person on election day"
"1916",0.912335785147448,66,"yes","Republican","Yes","In person on election day"
"1917",3.52872025692821,77,"yes","Democrat","Yes","Voted by mail or absentee"
"1918",0.974836880027397,21,"NAorMissing","Democrat","No","Dontknow_skipped_notasked"
"1919",0.860737247332205,52,"yes","Democrat","Yes","Voted by mail or absentee"
"1920",0.221066469020509,36,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1921",0.316827629100622,32,"yes","Independent","Yes","In person on election day"
"1922",0.729478722027597,29,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1923",0.0959618637746501,75,"yes","Democrat","Yes","In person on election day"
"1924",1.28382961872829,63,"yes","Independent","Yes","In person early"
"1925",0.637088036227072,27,"yes","Democrat","Yes","In person on election day"
"1926",1.01214963764657,60,"yes","Republican","Yes","In person on election day"
"1927",0.72156474646949,32,"NAorMissing","Other","No","Dontknow_skipped_notasked"
"1928",0.249022072493744,61,"yes","Independent","Yes","Voted by mail or absentee"
"1929",0.113866602766482,29,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1930",0.697890357755698,23,"yes","Republican","Yes","In person on election day"
"1931",0.163359871922543,32,"no","Republican","Yes","Dontknow_skipped_notasked"
"1932",0.656686936186581,30,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1933",1.02727486667032,24,"yes","Democrat","Yes","Voted by mail or absentee"
"1934",0.260585830604259,59,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1935",0.803742310745026,35,"yes","Independent","Yes","Voted by mail or absentee"
"1936",1.59072270729461,61,"yes","Other","Yes","Voted by mail or absentee"
"1937",0.0703469493451615,69,"yes","Democrat","Yes","In person early"
"1938",0.598563386906294,28,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1939",0.0432703660845414,40,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1940",0.337519310427008,33,"yes","Democrat","Yes","In person on election day"
"1941",0.366047627755806,25,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1942",0.971772883569036,68,"yes","Republican","Yes","In person on election day"
"1943",0.67905172837167,63,"yes","Democrat","Yes","Voted by mail or absentee"
"1944",2.14429491562365,31,"yes","Republican","Yes","In person early"
"1945",1.10596929070535,57,"yes","Independent","Yes","In person on election day"
"1946",5.95934853707846,71,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1947",2.00515827670273,64,"yes","Republican","Yes","In person on election day"
"1948",0.220246938424017,50,"yes","Independent","Yes","Voted by mail or absentee"
"1949",0.812481430712617,25,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1950",0.709309499003916,36,"yes","Other","Yes","Voted by mail or absentee"
"1951",2.81216171767214,42,"NAorMissing","Republican","No","Dontknow_skipped_notasked"
"1952",0.740049626589863,44,"yes","Republican","Yes","In person on election day"
"1953",0.579449245691285,33,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1954",0.905949230124817,29,"NAorMissing","NAorMissing","No","Dontknow_skipped_notasked"
"1955",1.7715916033063,31,"yes","Independent","Yes","In person on election day"
"1956",1.13749707298531,77,"yes","Independent","Yes","In person on election day"
"1957",0.721145403855088,45,"yes","Democrat","Yes","In person early"
"1958",0.475928313045991,48,"yes","Democrat","Yes","In person on election day"
"1959",0.646737315664628,65,"yes","Democrat","Yes","In person on election day"
"1960",1.94513811286063,68,"yes","Republican","Yes","In person on election day"
"1961",2.48144881948347,40,"yes","Independent","Yes","In person on election day"
"1962",0.71932885374081,57,"NAorMissing","Independent","No","Dontknow_skipped_notasked"
"1963",1.34967634459024,71,"yes","Republican","Yes","Voted by mail or absentee"
"1964",1.12485072421216,66,"yes","Democrat","Yes","Voted by mail or absentee"
"1965",0.613638462913689,31,"yes","Independent","Yes","Voted by mail or absentee"
"1966",0.545024284721999,40,"yes","Independent","Yes","In person early"
"1967",1.64388594454369,56,"NAorMissing","Democrat","No","Dontknow_skipped_notasked"
"1968",0.409166046498694,19,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"1969",0.495776763766051,39,"yes","Republican","Yes","In person on election day"
"1970",1.22495167236136,73,"yes","Republican","Yes","Voted by mail or absentee"
"1971",0.666765887216117,65,"yes","Independent","Yes","Voted by mail or absentee"
"1972",1.03207237946027,62,"yes","Republican","Yes","In person on election day"
"1973",1.26561109356844,35,"NAorMissing","Republican","No","Dontknow_skipped_notasked"
"1974",0.729231607241507,60,"yes","Republican","Yes","In person on election day"
"1975",0.814173445573933,37,"yes","Democrat","Yes","Voted by mail or absentee"
"1976",0.976206987833401,36,"NAorMissing","Republican","No","Dontknow_skipped_notasked"
"1977",1.72656305968631,60,"yes","Democrat","Yes","In person on election day"
"1978",0.456904587978008,78,"yes","Democrat","Yes","In person on election day"
